time,x_pos,y_pos,x_vel,y_vel,x_accel,y_accel,direction
28500.0,666.92,267.77,1.2,4.13,0.5,0.5,13.35
28625.0,666.82,267.25,1.34,4.56,0.5,0.5,10.41
28750.0,666.93,266.47,0.73,4.51,0.5,0.5,2.87
28875.0,666.84,266.2,-0.75,4.32,0.5,0.5,-0.66
29000.0,666.9,265.37,0.75,4.67,0.5,0.5,1.69
29125.0,666.82,265.17,-0.69,4.15,0.5,0.5,-2.18
29250.0,666.82,264.28,-0.54,4.74,0.5,0.5,-0.03
29375.0,666.87,264.07,-0.43,3.84,0.5,0.5,-1.59
29500.0,666.79,263.29,-0.4,4.65,0.5,0.5,-0.94
29625.0,666.87,262.9,-0.44,3.94,0.5,0.5,-0.6
29750.0,666.81,262.29,-0.41,4.6,0.5,0.5,-0.19
29875.0,667.38,261.54,1.32,4.38,0.5,0.5,11.52
30000.0,667.33,261.15,1.32,4.67,0.5,0.5,9.05
30125.0,667.34,260.07,1.21,5.16,0.5,0.5,9.56


0.0,700.0,393.75,0.0,0.0,0.0,0.0,0.0
250.0,85.28,359.44,0.0,0.0,0.0,0.0,0.0
375.0,83.41,359.35,0.0,0.0,0.0,0.0,0.0
500.0,81.32,359.45,0.0,0.0,0.0,0.0,0.0
625.0,79.73,359.42,0.0,0.0,0.0,0.0,0.0
750.0,77.14,359.46,-830.47,46.08,0.5,0.5,-86.84
875.0,75.32,359.45,-15.93,-0.42,0.5,0.5,-90.07
1000.0,73.56,359.42,-15.76,-0.33,0.5,0.5,-90.41
1125.0,71.41,359.35,-15.85,0.28,0.5,0.5,-89.41
1250.0,70.12,359.45,-15.38,-0.38,0.5,0.5,-90.13
1375.0,68.33,358.93,-14.09,1.15,0.5,0.5,-86.52
1500.0,66.2,358.92,-14.59,1.14,0.5,0.5,-86.67
1625.0,63.91,358.87,-15.44,1.18,0.5,0.5,-86.68
1750.0,62.33,358.93,-14.52,1.17,0.5,0.5,-87.3
1875.0,60.67,358.82,-15.12,1.2,0.5,0.5,-86.18
2000.0,58.4,358.89,-15.88,0.49,0.5,0.5,-89.8
2125.0,56.33,358.93,-15.78,-0.54,0.5,0.5,-90.01
2250.0,54.67,358.84,-14.76,0.58,0.5,0.5,-89.83
2375.0,52.91,358.87,-15.08,0.53,0.5,0.5,-89.63
2500.0,50.74,358.86,-15.88,-0.36,0.5,0.5,-90.23
2625.0,48.64,358.83,-15.61,0.29,0.5,0.5,-89.62
2750.0,46.91,358.87,-15.08,0.29,0.5,0.5,-89.63
2875.0,44.74,358.86,-15.89,-0.17,0.5,0.5,-90.1
3000.0,43.27,358.31,-15.41,1.0,0.5,0.5,-86.72
3125.0,41.07,358.38,-15.47,1.08,0.5,0.5,-87.16
3250.0,39.31,358.33,-14.93,1.11,0.5,0.5,-86.97
3375.0,37.47,358.35,-15.09,1.07,0.5,0.5,-86.87
3500.0,35.35,358.35,-15.02,1.06,0.5,0.5,-86.89
3625.0,33.31,358.33,-15.94,-0.22,0.5,0.5,-90.11
3750.0,46.52,359.19,33.55,-1.49,0.5,0.5,98.48
3875.0,47.05,359.07,31.59,-1.62,0.5,0.5,95.4
4000.0,48.3,359.05,30.63,-1.62,0.5,0.5,93.68
4125.0,49.29,359.1,28.84,-1.7,0.5,0.5,93.09
4250.0,50.5,359.16,27.5,-1.77,0.5,0.5,92.74
4375.0,51.55,359.16,8.04,0.4,0.5,0.5,89.65
4500.0,52.52,359.19,8.74,-0.25,0.5,0.5,91.3
4625.0,53.73,358.57,8.69,1.22,0.5,0.5,84.93
4750.0,54.79,358.57,8.78,1.14,0.5,0.5,84.45
4875.0,55.55,358.57,8.08,1.05,0.5,0.5,83.3
5000.0,56.55,358.57,8.0,1.05,0.5,0.5,83.21
5125.0,57.67,358.59,8.23,1.04,0.5,0.5,83.31
5250.0,58.69,358.55,7.94,0.1,0.5,0.5,89.8
5375.0,59.73,358.57,7.91,0.12,0.5,0.5,89.99
5500.0,60.48,358.55,7.88,0.15,0.5,0.5,89.77
5625.0,61.81,358.56,8.41,0.17,0.5,0.5,89.93
5750.0,62.86,358.6,8.3,-0.2,0.5,0.5,90.08
5875.0,63.67,358.59,7.96,-0.15,0.5,0.5,90.44
6000.0,64.73,358.57,7.99,0.16,0.5,0.5,90.0
6125.0,65.73,358.57,8.39,-0.12,0.5,0.5,90.22
6250.0,66.81,358.56,7.99,0.11,0.5,0.5,90.0
6375.0,67.95,357.96,8.15,1.02,0.5,0.5,82.86
6500.0,69.0,357.92,8.52,1.07,0.5,0.5,82.81
6625.0,70.25,357.91,8.83,1.05,0.5,0.5,83.21
6750.0,71.44,357.89,9.13,1.08,0.5,0.5,83.25
6875.0,71.72,358.03,7.85,1.29,0.5,0.5,83.85
7000.0,72.89,357.97,7.89,-0.42,0.5,0.5,90.14
7125.0,73.95,357.96,7.93,-0.37,0.5,0.5,90.47
7250.0,75.0,357.92,7.59,-0.43,0.5,0.5,90.08
7375.0,76.27,357.9,7.72,-0.43,0.5,0.5,90.07
7500.0,76.71,357.98,7.97,0.34,0.5,0.5,89.45
7625.0,77.89,358.0,8.0,-0.28,0.5,0.5,90.34
7750.0,78.89,357.95,7.89,0.34,0.5,0.5,89.89
7875.0,79.95,357.96,7.93,-0.29,0.5,0.5,90.47
8000.0,81.04,357.49,7.63,1.01,0.5,0.5,85.11
8125.0,82.25,357.45,8.87,0.93,0.5,0.5,84.52
8250.0,83.46,357.46,8.9,0.91,0.5,0.5,84.42
8375.0,83.75,357.54,7.78,0.96,0.5,0.5,85.14
8500.0,84.77,357.5,7.69,1.01,0.5,0.5,84.5
8625.0,86.61,357.47,8.91,0.31,0.5,0.5,89.75
8750.0,87.02,357.46,7.63,-0.25,0.5,0.5,90.13
8875.0,88.41,357.47,7.93,-0.24,0.5,0.5,90.1
9000.0,89.46,357.46,9.12,0.13,0.5,0.5,89.21
9125.0,90.45,357.51,9.09,-0.14,0.5,0.5,90.09
9250.0,91.48,357.48,7.8,-0.13,0.5,0.5,90.19
9375.0,91.77,357.52,7.59,-0.18,0.5,0.5,90.66
9500.0,93.7,357.46,8.46,0.28,0.5,0.5,89.88
9625.0,94.82,356.88,8.58,1.18,0.5,0.5,83.86
9750.0,95.44,356.89,7.97,1.12,0.5,0.5,82.98
9875.0,96.48,356.88,7.99,1.1,0.5,0.5,83.12
10000.0,97.56,356.9,9.26,1.09,0.5,0.5,83.94
10125.0,98.63,356.94,7.88,1.04,0.5,0.5,84.0
10250.0,99.72,356.89,7.83,-0.2,0.5,0.5,90.1
10375.0,100.37,356.85,7.88,0.25,0.5,0.5,89.51
10500.0,101.44,356.89,7.93,-0.3,0.5,0.5,90.12
10625.0,101.44,356.89,6.2,0.26,0.5,0.5,89.81
10750.0,101.44,356.89,4.49,0.21,0.5,0.5,89.02
10875.0,101.44,356.89,2.74,-0.13,0.5,0.5,90.03
11000.0,101.44,356.89,1.71,-0.06,0.5,0.5,92.22
11125.0,101.44,356.89,0.0,0.0,0.5,0.5,90.0
11250.0,108.14,364.37,10.72,-11.96,0.5,0.5,138.12
11375.0,109.1,364.37,12.26,-11.96,0.5,0.5,134.31
11500.0,110.19,364.43,14.0,-12.05,0.5,0.5,130.72
11625.0,111.46,364.93,16.03,-12.85,0.5,0.5,128.72
11750.0,112.5,364.9,17.69,-12.91,0.5,0.5,125.89
11875.0,113.55,364.92,8.64,-0.98,0.5,0.5,95.81
12000.0,114.16,365.41,8.08,-1.75,0.5,0.5,101.55
12125.0,115.19,365.43,8.0,-1.7,0.5,0.5,101.3
12250.0,116.19,365.43,7.57,-0.9,0.5,0.5,96.02
12375.0,117.47,365.42,7.95,-0.86,0.5,0.5,95.97
12500.0,117.7,365.93,6.64,-1.64,0.5,0.5,103.64
12625.0,119.57,365.97,8.66,-0.94,0.5,0.5,95.98
12750.0,119.91,365.92,7.55,-0.99,0.5,0.5,95.94
12875.0,121.28,366.44,8.14,-1.83,0.5,0.5,101.28
13000.0,122.45,366.49,7.96,-1.89,0.5,0.5,102.16
13125.0,123.48,366.51,9.25,-1.11,0.5,0.5,95.76
13250.0,124.13,366.56,7.28,-1.11,0.5,0.5,97.36
13375.0,124.78,367.03,7.79,-1.77,0.5,0.5,102.82
13500.0,125.91,367.04,7.4,-0.95,0.5,0.5,97.33
13625.0,127.12,367.03,7.47,-0.89,0.5,0.5,96.56
13750.0,128.47,367.57,7.97,-1.73,0.5,0.5,102.0
13875.0,129.58,367.57,8.72,-1.64,0.5,0.5,100.45
14000.0,129.94,367.62,8.24,-0.97,0.5,0.5,96.5
14125.0,130.83,368.07,7.87,-1.68,0.5,0.5,101.8
14250.0,131.87,368.06,7.6,-1.68,0.5,0.5,102.22
14375.0,133.12,368.08,7.44,-0.85,0.5,0.5,96.27
14500.0,133.68,368.19,6.56,-1.02,0.5,0.5,98.55
14625.0,135.66,368.67,9.15,-1.72,0.5,0.5,100.46
14750.0,136.0,368.69,8.26,-1.03,0.5,0.5,96.89
14875.0,137.26,368.73,8.62,-1.06,0.5,0.5,97.06
15000.0,138.13,369.27,8.02,-1.9,0.5,0.5,103.36
15125.0,139.19,369.24,8.81,-1.78,0.5,0.5,100.86
15250.0,139.73,369.23,6.5,-1.03,0.5,0.5,97.73
15375.0,140.79,369.18,7.65,-1.08,0.5,0.5,95.74
15500.0,142.03,369.83,7.63,-2.07,0.5,0.5,103.0
15625.0,143.08,369.84,7.9,-1.22,0.5,0.5,96.57
15750.0,144.33,369.86,8.22,-1.2,0.5,0.5,96.78
15875.0,145.27,370.4,8.86,-2.03,0.5,0.5,101.95
16000.0,145.77,370.31,7.97,-2.1,0.5,0.5,102.79
16125.0,146.86,370.4,7.72,-1.2,0.5,0.5,96.73
16250.0,147.83,370.89,7.6,-1.96,0.5,0.5,102.42
16375.0,148.55,370.92,6.74,-1.99,0.5,0.5,104.15
16500.0,149.58,370.92,6.89,-1.12,0.5,0.5,96.87
16625.0,151.18,370.95,8.66,-1.02,0.5,0.5,96.72
16750.0,152.03,371.49,8.27,-1.75,0.5,0.5,101.93
16875.0,153.08,371.44,8.39,-1.04,0.5,0.5,95.97
17000.0,154.2,371.4,9.03,-1.05,0.5,0.5,94.89
17125.0,154.2,371.4,7.38,-1.05,0.5,0.5,95.99
17250.0,154.2,371.4,4.81,-1.01,0.5,0.5,98.63
17375.0,154.2,371.4,3.46,0.13,0.5,0.5,87.68
17500.0,154.2,371.4,1.78,0.05,0.5,0.5,88.1
17625.0,137.03,345.07,-27.47,42.12,0.5,0.5,-33.1
17750.0,135.29,325.37,-30.24,73.64,0.5,0.5,-22.33
17875.0,133.58,305.92,-32.99,104.76,0.5,0.5,-17.48
18000.0,138.58,276.51,-40.99,151.82,0.5,0.5,-9.34
18125.0,142.99,239.81,-48.05,210.55,0.5,0.5,-4.86
18250.0,146.76,203.27,26.61,226.88,0.5,0.5,3.92
18375.0,151.14,166.56,30.84,254.1,0.5,0.5,5.69
18500.0,128.26,122.08,-64.71,294.14,0.5,0.5,-1.65
18625.0,129.44,76.53,-58.59,319.98,0.5,0.5,-2.61
18750.0,130.41,42.56,-53.08,315.59,0.5,0.5,-3.64
18875.0,135.53,23.77,-55.23,287.2,0.5,0.5,-3.58
19000.0,152.39,36.51,75.21,248.85,0.5,0.5,0.55
19125.0,146.47,46.13,48.09,193.09,0.5,0.5,13.47
19250.0,149.74,48.04,51.44,123.26,0.5,0.5,35.48
19375.0,156.39,30.05,60.53,97.7,0.5,0.5,64.28
19500.0,157.55,30.05,54.2,-67.64,0.5,0.5,105.91
19625.0,158.88,30.01,29.35,47.31,0.5,0.5,44.99
19750.0,159.93,30.03,21.55,31.93,0.5,0.5,39.91
19875.0,161.39,30.05,18.62,28.9,0.5,0.5,32.9
20000.0,162.55,30.05,9.85,0.1,0.5,0.5,89.99
20125.0,163.88,30.01,10.13,0.15,0.5,0.5,89.7
20250.0,164.88,30.01,9.6,0.1,0.5,0.5,90.0
20375.0,166.3,30.08,10.17,-0.19,0.5,0.5,90.46
20500.0,167.81,30.07,10.27,-0.17,0.5,0.5,90.22
20625.0,168.9,30.07,10.16,-0.19,0.5,0.5,90.16
20750.0,169.88,30.01,9.6,0.21,0.5,0.5,90.0
20875.0,170.93,30.03,9.68,-0.24,0.5,0.5,90.15
21000.0,172.41,30.53,9.78,-0.94,0.5,0.5,94.2
21125.0,174.94,43.65,11.4,-21.9,0.5,0.5,152.29
21250.0,177.59,44.73,13.9,-23.63,0.5,0.5,149.36
21375.0,179.86,45.97,15.95,-25.52,0.5,0.5,147.98
21500.0,182.13,46.9,17.91,-26.99,0.5,0.5,146.42
21625.0,185.68,48.65,21.22,-28.98,0.5,0.5,143.78
21750.0,187.59,49.73,20.24,-9.73,0.5,0.5,115.68
21875.0,190.16,50.7,20.11,-9.54,0.5,0.5,115.37
22000.0,192.64,52.38,20.45,-10.26,0.5,0.5,116.64
22125.0,194.75,53.58,20.19,-10.68,0.5,0.5,117.88
22250.0,196.9,54.61,17.96,-9.53,0.5,0.5,117.95
22375.0,199.59,55.73,19.2,-9.6,0.5,0.5,116.56
22500.0,201.59,56.72,18.29,-9.63,0.5,0.5,117.78
22625.0,205.21,58.5,20.1,-9.78,0.5,0.5,115.93
22750.0,207.54,59.52,20.46,-9.49,0.5,0.5,114.89
22875.0,209.39,61.17,19.97,-10.5,0.5,0.5,117.74
23000.0,212.2,62.11,20.17,-10.2,0.5,0.5,116.82
23125.0,214.64,63.38,20.87,-10.65,0.5,0.5,117.04
23250.0,216.77,64.52,18.49,-9.63,0.5,0.5,117.51
23375.0,218.75,65.58,17.93,-9.7,0.5,0.5,118.41
23500.0,221.39,67.17,19.2,-9.6,0.5,0.5,116.56
23625.0,224.2,68.11,19.2,-9.59,0.5,0.5,116.56
23750.0,226.86,69.96,19.55,-10.51,0.5,0.5,118.28
23875.0,229.12,71.0,19.76,-10.37,0.5,0.5,117.68
24000.0,231.18,72.02,19.88,-10.31,0.5,0.5,117.41
24125.0,234.07,73.2,20.29,-9.64,0.5,0.5,115.41
24250.0,236.23,74.15,19.25,-9.65,0.5,0.5,116.63
24375.0,238.43,75.94,18.51,-9.57,0.5,0.5,117.33
24500.0,240.57,76.96,18.31,-9.53,0.5,0.5,117.49
24625.0,243.9,78.61,20.36,-10.53,0.5,0.5,117.35
24750.0,246.08,79.55,19.21,-10.16,0.5,0.5,117.87
24875.0,248.59,80.72,19.77,-10.51,0.5,0.5,118.01
25000.0,250.86,81.96,19.88,-9.62,0.5,0.5,115.83
25125.0,253.2,82.98,20.22,-9.63,0.5,0.5,115.47
25250.0,255.95,84.63,19.27,-9.63,0.5,0.5,116.55
25375.0,258.08,85.55,19.2,-9.6,0.5,0.5,116.56
25500.0,261.64,87.38,20.87,-10.65,0.5,0.5,117.04
25625.0,263.77,88.52,20.65,-10.49,0.5,0.5,116.94
25750.0,265.75,89.58,20.07,-10.56,0.5,0.5,117.74
25875.0,267.95,90.63,19.2,-9.6,0.5,0.5,116.56
26000.0,270.73,91.63,20.22,-9.71,0.5,0.5,115.66
26125.0,272.79,93.38,17.84,-9.59,0.5,0.5,118.28
26250.0,275.21,94.5,18.3,-9.56,0.5,0.5,117.58
26375.0,277.75,95.58,19.2,-9.6,0.5,0.5,116.56
26500.0,279.95,96.63,19.2,-9.6,0.5,0.5,116.56
26625.0,282.02,97.57,18.06,-9.5,0.5,0.5,117.75
26750.0,285.64,99.38,20.55,-9.6,0.5,0.5,115.03
26875.0,287.77,100.52,20.09,-9.63,0.5,0.5,115.61
27000.0,290.67,101.54,20.66,-9.52,0.5,0.5,114.75
27125.0,292.42,103.16,19.94,-10.44,0.5,0.5,117.64
27250.0,294.62,104.32,20.15,-10.79,0.5,0.5,118.17
27375.0,296.82,105.37,17.89,-9.57,0.5,0.5,118.15
27500.0,299.75,106.55,19.16,-9.64,0.5,0.5,116.7
27625.0,302.21,108.04,18.46,-10.4,0.5,0.5,119.4
27750.0,304.07,109.2,18.64,-9.66,0.5,0.5,117.4
27875.0,307.23,110.15,20.18,-9.33,0.5,0.5,114.8
28000.0,309.57,111.96,20.39,-10.54,0.5,0.5,117.33
28125.0,312.2,112.98,19.93,-10.29,0.5,0.5,117.3
28250.0,314.41,114.1,19.51,-9.69,0.5,0.5,116.42
28375.0,316.43,115.14,19.76,-9.49,0.5,0.5,115.65
28500.0,319.85,116.92,20.18,-10.83,0.5,0.5,118.23
28625.0,321.57,117.96,19.2,-9.6,0.5,0.5,116.56
28750.0,324.2,118.98,19.2,-9.6,0.5,0.5,116.56
28875.0,327.1,120.53,20.31,-10.29,0.5,0.5,116.87
29000.0,329.12,121.49,20.29,-10.16,0.5,0.5,116.59
29125.0,331.21,122.71,18.18,-9.25,0.5,0.5,116.97
29250.0,334.13,123.9,20.1,-9.51,0.5,0.5,115.32
29375.0,336.2,124.98,19.2,-9.6,0.5,0.5,116.56
29500.0,338.72,126.64,18.59,-9.76,0.5,0.5,117.72
29625.0,341.73,127.63,20.17,-9.82,0.5,0.5,115.95
29750.0,344.01,129.5,20.47,-10.87,0.5,0.5,117.97
29875.0,346.28,130.42,19.43,-10.42,0.5,0.5,118.21
30000.0,348.9,131.57,20.31,-10.55,0.5,0.5,117.45
30125.0,353.08,133.62,22.97,-11.17,0.5,0.5,115.94


